,DB_ID,S_Ledock,S_MOE,S_VINA,SMILES,NHA,LE_MOE,LE_Ledock,LE_VINA,logP,LELP_MOE,LELP_Ledock,LELP_VINA
10,MedChemRules_23679,-8.41,-10.371497,-9.659,COc1cc(CCn2nnc(=O)s2)ccc1OCc1coc2cc(-c3ccccc3)oc12,32,0.32410928125,0.2628125,0.30184375,4.536300000000003,13.996205176552634,17.260594530321058,15.028636504814173
11,MedChemRules_12799,-8.4,-10.809645,-8.967,COc1cc(CCc2noc(=O)o2)ccc1OCc1cccc(-c2nc3ncsc3s2)c1,32,0.33780140625,0.2625,0.28021875,4.733800000000003,14.013559187188857,18.03352380952382,16.893230734916926
12,MedChemRules_15161,-8.39,-10.454968,-9.741,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1cc(-c2ccccc2)ncn1,30,0.3484989333333333,0.2796666666666667,0.3247,3.661200000000002,10.505627563852903,13.091299165673426,11.275639051432098
13,MedChemRules_24380,-8.36,-9.1525307,-9.537,COc1sc2c(CCn3nnc(=O)s3)cnn2c1OCc1cccc(-c2ccccc2)c1,32,0.286016584375,0.26125,0.29803125,3.9063000000000025,13.657599640720143,14.952344497607667,13.107014784523443
14,MedChemRules_24228,-8.34,-9.5308428,-10.289,COc1cc(CCn2nnc(=O)s2)ccc1OCc1cn2c(-c3ccccc3)csc2n1,32,0.2978388375,0.260625,0.32153125,3.9063000000000034,13.115482295018035,14.988201438848934,12.149052386043358
15,MedChemRules_14752,-8.32,-10.17794,-10.034,COc1oc(CCc2nc(=O)s[nH]2)nc1OCc1cccc(-c2ccccc2)c1,29,0.35096344827586207,0.2868965517241379,0.34600000000000003,3.859200000000002,10.99601687571356,13.451538461538469,11.153757225433532
16,MedChemRules_11959,-8.31,-10.460094,-9.016,COc1cc(CCc2n[nH]c(=O)s2)ccc1OCc1cccc(-c2nc3[nH]cnc3[nH]2)c1,32,0.3268779375,0.2596875,0.28175,3.470600000000001,10.617418925680786,13.36452466907341,12.318012422360251
17,MedChemRules_22358,-8.3,-10.026109,-9.432,COc1nc(CCn2nnc(=O)[nH]2)sc1OCc1cccc(-c2ccccc2)c1,29,0.34572789655172415,0.28620689655172415,0.32524137931034486,2.9202000000000004,8.44652696275295,10.20310843373494,8.97856234096692
18,MedChemRules_26797,-8.3,-10.011672,-10.397,COc1cc(CCc2n[nH]c(=S)o2)ccc1OCc1[nH]ncc1-c1ccccc1,29,0.3452300689655173,0.28620689655172415,0.35851724137931035,4.495090000000003,13.020563398401393,15.705736144578323,12.538002308358188
19,MedChemRules_14880,-8.28,-9.6490688,-8.79,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCn1ncc(-c2ccccc2)n1,29,0.3327265103448276,0.28551724137931034,0.30310344827586205,2.9202000000000012,8.776577486938432,10.227753623188411,9.634334470989765
20,MedChemRules_17509,-8.27,-10.541186,-9.88,COc1cc(CCc2ccnn2O)ccc1OCc1cn2c(-c3ccccc3)c[nH]c2n1,32,0.3294120625,0.2584375,0.30875,4.136000000000002,12.55570293513463,16.003869407496985,13.395951417004053
21,MedChemRules_24370,-8.26,-10.529048,-9.408,COc1cc(CCn2nnc(=O)s2)ccc1OCc1cccc(-c2cc3[nH]ccn3n2)c1,32,0.32903275,0.258125,0.294,3.172900000000001,9.643113033581008,12.292106537530271,10.792176870748303
22,MedChemRules_24357,-8.26,-10.247438,-9.88,COc1cc(CCn2nnc(=O)s2)ccc1OCc1cnn2cc(-c3ccccc3)oc12,32,0.3202324375,0.258125,0.30875,3.437800000000002,10.735327210567174,13.318353510895891,11.13457489878543
23,MedChemRules_20702,-8.26,-10.424733,-9.87,CS(=O)(=O)c1cc(CCc2nnno2)ccc1OCc1cccc(-c2ccccc2)c1,31,0.3362817096774193,0.2664516129032258,0.3183870967741935,3.899300000000003,11.595337741503796,14.634176755447955,12.247041540020273
24,MedChemRules_16813,-8.25,-11.334029,-9.043,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2cn3nccc3s2)c1,32,0.35418840625,0.2578125,0.28259375,5.313800000000004,15.002749684159106,20.611103030303045,18.803671348004
25,MedChemRules_2114,-8.24,-9.730957,-9.076,COc1cc(CCc2n[nH][nH]c2=O)ccc1OCc1cccc(-c2nncs2)c1,29,0.33555024137931033,0.28413793103448276,0.31296551724137933,2.989300000000001,8.908651019627364,10.520594660194178,9.551531511679157
26,MedChemRules_13594,-8.24,-10.530058,-9.529,COc1cc(CCc2noc(=O)s2)ccc1OCc1c[nH]c2cc(-c3ccccc3)[nH]c12,32,0.3290643125,0.2575,0.29778125,4.945500000000004,15.028977048369544,19.20582524271846,16.60782873334034
27,MedChemRules_21517,-8.24,-10.198281,-9.888,COc1nc(CCc2nnns2)sc1OCc1cccc(-c2ccccc2)c1,28,0.3642243214285714,0.2942857142857143,0.35314285714285715,4.429400000000004,12.16118677255511,15.051359223300983,12.54279935275082
28,MedChemRules_2635,-8.23,-10.778881,-9.395,COc1oc2c(CCc3ns[nH]c3=O)c[nH]c2c1OCc1cccc(-c2ccccc2)c1,32,0.33684003125,0.2571875,0.29359375,4.945500000000004,14.682043525668398,19.229161603888226,16.84470463012242
29,MedChemRules_11931,-8.23,-10.093187,-9.521,COc1cc(CCc2n[nH]c(=O)s2)ccc1OCc1cccc(-c2cc3sccc3s2)c1,32,0.31541209375,0.2571875,0.29753125,6.147400000000004,19.490057996547584,23.90240583232079,20.661359100934785
30,MedChemRules_24237,-8.23,-10.804829,-8.43,COc1cc(CCn2nnc(=O)s2)ccc1OCc1cccc(-c2cn3ccsc3n2)c1,32,0.33765090625,0.2571875,0.2634375,3.9063000000000034,11.569049357467861,15.188529769137315,14.828185053380796
31,MedChemRules_13510,-8.21,-10.331444,-9.484,COc1cc(CCc2noc(=O)o2)ccc1OCc1[nH]nc2c1CN(c1ccccc1)C2,32,0.322857625,0.2565625,0.296375,3.243900000000002,10.047462871598594,12.643702801461638,10.945255166596379
32,MedChemRules_27582,-8.2,-10.461023,-10.077,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1cn2c(-c3ccccc3)c[nH]c2n1,32,0.32690696875,0.25625,0.31490625,4.482890000000002,13.713045081728628,17.49420487804879,14.235633621117403
33,MedChemRules_13984,-8.2,-10.540672,-10.908,CS(=O)(=O)c1cc(CCc2noc(=O)s2)ccc1OCc1cccc(-c2ccccc2)c1,32,0.329396,0.25625,0.340875,4.531000000000004,13.755479726529781,17.681951219512214,13.292262559589306
34,MedChemRules_27716,-8.18,-10.367367,-9.659,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1coc2cc(-c3ccccc3)nn12,32,0.32398021875,0.255625,0.30184375,4.747790000000004,14.654567548346666,18.573261613691948,15.729297028677928
35,MedChemRules_16808,-8.18,-10.868836,-9.565,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2cc3occn3n2)c1,32,0.339651125,0.255625,0.29890625,4.845300000000004,14.265520245222225,18.954718826405887,16.210099320439117
36,MedChemRules_10228,-8.18,-10.478476,-9.915,COc1cc(CCc2n[nH]c(=O)[nH]2)ccc1OCc1cccc(-c2cc3[nH]ccc3[nH]2)c1,32,0.327452375,0.255625,0.30984375,3.9472000000000023,12.054272014365454,15.441369193154044,12.739324256177516
37,MedChemRules_2630,-8.18,-10.454537,-9.642,COc1cc(CCc2ns[nH]c2=O)ccc1OCc1cccc(-c2cc3sccc3o2)c1,32,0.32670428125,0.255625,0.3013125,5.678900000000004,17.382386230973225,22.21574572127141,18.847210122381263
38,MedChemRules_15126,-8.18,-10.306457,-9.484,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1c[nH]n2cc(-c3ccccc3)nc12,32,0.32207678125,0.255625,0.296375,3.847000000000002,11.944356824076408,15.049388753056244,12.980177140447076
39,MedChemRules_20704,-8.17,-9.9766521,-10.285,C[S+]([O-])c1cc(CCc2nnno2)ccc1OCc1cccc(-c2ccccc2)c1,30,0.33255507,0.2723333333333333,0.3428333333333333,4.233200000000004,12.729320289719244,15.544186046511642,12.347690811861947
40,MedChemRules_1665,-8.17,-9.835309,-9.796,COc1cc(CCc2no[nH]c2=O)ccc1OCc1cccc(C2CCn3nccc32)c1,32,0.30735340625,0.2553125,0.306125,3.467800000000002,11.28277718574984,13.582570379436973,11.328052266231122
41,MedChemRules_1578,-8.17,-9.5665007,-8.979,COc1cc(CCc2no[nH]c2=O)ccc1OCC=NSc1ccccc1,27,0.35431484074074077,0.3025925925925926,0.33255555555555555,3.313600000000002,9.352134370303244,10.950697674418612,9.964049448713672
42,MedChemRules_2625,-8.16,-10.502451,-9.264,COc1cc(CCc2ns[nH]c2=O)ccc1OCc1cccc(-c2cc3[nH]ccc3[nH]2)c1,32,0.32820159375,0.255,0.2895,4.680600000000003,14.261356706163168,18.35529411764707,16.167875647668403
43,MedChemRules_15169,-8.15,-10.146759,-8.93,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1cccc(-n2cccc2)c1,29,0.34988824137931035,0.2810344827586207,0.3079310344827586,3.994900000000002,11.417645772408713,14.214981595092032,12.97335946248601
44,MedChemRules_14431,-8.15,-10.083166,-9.54,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1cc2occ(-c3ccccc3)c2[nH]1,32,0.3150989375,0.2546875,0.298125,4.945500000000004,15.695070377696858,19.41791411042946,16.588679245283032
45,MedChemRules_16242,-8.15,-9.2454681,-9.074,COC1=C(OCc2cccc(-c3ccccc3)c2)CSC(CCc2nsc(=O)s2)C1,30,0.30818227,0.27166666666666667,0.30246666666666666,5.744700000000004,18.640592140488824,21.146134969325168,18.99283667621778
46,MedChemRules_2481,-8.14,-10.442323,-9.466,COc1nn2c(CCc3n[nH][nH]c3=O)coc2c1OCc1cccc(-c2ccccc2)c1,32,0.32632259375,0.254375,0.2958125,3.3785000000000016,10.353251857848111,13.281572481572487,11.421085991971271
47,MedChemRules_2615,-8.14,-9.2283649,-9.19,COc1cc(CCc2ns[nH]c2=O)ccc1OCc1cccc(-c2csc3ccsc23)c1,32,0.288386403125,0.254375,0.2871875,6.147400000000005,21.316538967807844,24.16668304668306,21.405527747551705
48,MedChemRules_22385,-8.14,-9.8250751,-9.598,CS(=O)(=O)c1cc(CCn2nnc(=O)[nH]2)ccc1OCc1cccc(-c2ccccc2)c1,32,0.307033596875,0.254375,0.2999375,2.858600000000001,9.310381759830012,11.23773955773956,9.530652219212339
49,MedChemRules_23147,-8.13,-9.8369341,-9.196,COc1cc(CCn2nnc(=O)o2)ccc1OCc1cccc(-c2cncs2)c1,29,0.33920462413793107,0.28034482758620693,0.31710344827586207,3.185100000000002,9.389907369614283,11.361365313653142,10.044356241844287
50,MedChemRules_22903,-8.13,-10.371431,-9.207,COc1cc(CCn2nnc(=O)o2)ccc1OCc1cccc([N+]2[C-]Nc3ncoc32)c1,32,0.32410721875,0.2540625,0.28771875,2.5746900000000004,7.94394524728555,10.134081180811808,8.948634734441187
51,MedChemRules_11934,-8.13,-10.35653,-9.522,COc1cc(CCc2n[nH]c(=O)s2)ccc1OCc1cccc(-c2cc3sccc3[nH]2)c1,32,0.3236415625,0.2540625,0.2975625,5.414000000000004,16.72838296224702,21.309717097170985,18.194496954421354
52,MedChemRules_16681,-8.13,-10.911451,-8.502,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2coc3nccn23)c1,32,0.34098284375,0.2540625,0.2656875,4.845300000000004,14.209805826924407,19.071291512915145,18.236838390966845
53,MedChemRules_14499,-8.12,-10.430202,-9.088,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1cccc(-c2nc3scnc3o2)c1,32,0.3259438125,0.25375,0.284,4.468900000000003,13.710645297186009,17.611428571428586,15.735563380281702
54,MedChemRules_21175,-8.12,-10.610847,-9.401,COc1cc(CCc2nnns2)ccc1OCc1cccc(-c2cc3[nH]ccc3s2)c1,31,0.3422853870967742,0.2619354838709677,0.303258064516129,5.515700000000003,16.114330929472462,21.057475369458142,18.18813955962133
55,MedChemRules_14482,-8.12,-10.261507,-9.107,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1cccc(-c2nc3[nH]cnc3[nH]2)c1,32,0.32067209375,0.25375,0.28459375,3.470600000000001,10.822893752350414,13.67724137931035,12.194926979246738
56,MedChemRules_15349,-8.12,-11.009276,-9.303,COc1cc(CCc2nsc(=O)o2)ccc1OCc1cccc([N+]2[C-]Nc3ncsc32)c1,32,0.344039875,0.25375,0.29071875,4.450690000000003,12.936552776040868,17.53966502463056,15.309263678383328
57,MedChemRules_15698,-8.11,-9.675868,-8.857,COc1cc(CCc2nsc(=O)o2)ccc1OCCON=Cc1ccccc1,28,0.3455667142857143,0.28964285714285715,0.31632142857142853,3.319600000000002,9.606249279134447,11.461011097410612,10.494388619171286
58,MedChemRules_16480,-8.11,-9.9208288,-8.864,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2cnns2)c1,29,0.34209754482758625,0.27965517241379306,0.30565517241379314,4.456100000000004,13.025816955938206,15.934266337854517,14.57884702166066
59,MedChemRules_26911,-8.1,-10.307299,-8.614,COc1nn2c(CCc3n[nH]c(=S)o3)csc2c1OCc1cccc(-c2ccccc2)c1,32,0.32210309375,0.253125,0.2691875,5.481190000000004,17.01688095009179,21.654083950617302,20.361978175063864
60,MedChemRules_12350,-8.1,-9.3542509,-9.851,COc1cc(CCc2n[nH]c(=O)s2)ccc1OCc1cccc(-c2cnon2)c1,29,0.322560375862069,0.2793103448275862,0.33968965517241384,3.2542000000000018,10.088653918829571,11.650839506172845,9.579920820221302
61,MedChemRules_27729,-8.1,-10.440649,-9.269,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1cccc(-c2cn3[nH]ccc3n2)c1,32,0.32627028125,0.253125,0.28965625,4.482890000000002,13.739804872283328,17.710182716049392,15.47658647103248
62,MedChemRules_12156,-8.1,-9.0842819,-8.947,COC1C2(OCc3cccc(-c4ccccc4)c3)CSC1(CCc1n[nH]c(=O)s1)C2,30,0.3028093966666667,0.26999999999999996,0.2982333333333333,4.290900000000003,14.170300021182753,15.892222222222237,14.387727729965365
63,MedChemRules_10650,-8.1,-10.145183,-9.546,COc1cc(CCc2n[nH]c(=O)[nH]2)ccc1OCc1cccc(-c2cnon2)c1,29,0.34983389655172414,0.2793103448275862,0.3291724137931034,2.5208000000000004,7.20570540718684,9.025086419753087,7.65799287659753
64,MedChemRules_1465,-8.1,-10.152515,-9.337,COc1c(OCc2cccc(-c3ccccc3)c2)[nH]c2nc(CCc3no[nH]c3=O)cn12,32,0.31726609375,0.253125,0.29178125,3.3785000000000007,10.648789979625741,13.347160493827165,11.578879725822
65,MedChemRules_16134,-8.09,-10.480133,-9.379,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2csc3ccoc23)c1,32,0.32750415625,0.2528125,0.29309375,6.4123000000000046,19.579293507057606,25.363856613102616,21.877982727369673
66,MedChemRules_14498,-8.09,-10.8267,-9.959,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1cccc(-c2nc3ocnc3o2)c1,32,0.338334375,0.2528125,0.31121875,4.000400000000003,11.82380596118855,15.823584672435116,12.853981323426055
67,MedChemRules_15979,-8.08,-10.960708,-9.946,COc1cc(CCc2nsc(=O)o2)ccc1OCc1cccc(-c2cn3nccc3o2)c1,32,0.342522125,0.2525,0.3108125,4.376800000000004,12.778152652182698,17.33386138613863,14.08180172933844
68,MedChemRules_25404,-8.08,-9.6576986,-8.105,COc1cc(CCC2(O)C[S+]([O-])C2)ccc1OCc1cccc(-c2nc3scnc3s2)c1,32,0.30180308125,0.2525,0.25328125,4.433400000000003,14.689710859272427,17.558019801980212,17.503861813695263
69,MedChemRules_10822,-8.08,-9.6280699,-9.499,COc1cc(CCc2n[nH]c(=O)[nH]2)ccc1OCc1cccc(-c2ccon2)c1,29,0.3320024103448276,0.2786206896551724,0.32755172413793104,3.1258000000000017,9.414991887418687,11.218836633663374,9.542920307400784
70,MedChemRules_26197,-8.08,-10.368817,-9.773,COc1cc(CCc2n[nH]c(=S)o2)ccc1OCc1coc2cc(-c3ccccc3)[nH]c12,32,0.32402553125,0.2525,0.30540625,5.846290000000004,18.042683172053295,23.153623762376252,19.14266653023638
71,MedChemRules_17343,-8.08,-10.156942,-9.945,CSc1cc(CCc2ccnn2O)ccc1OCc1cccc(-c2ccccc2)c1,30,0.33856473333333337,0.2693333333333333,0.3315,5.873500000000005,17.348233356063286,21.807549504950515,17.717948717948733
72,MedChemRules_14967,-8.07,-9.6302643,-9.419,CCCCc1cccc(COc2ccc(CCc3nc(=O)s[nH]3)cc2OC)c1,28,0.3439380107142857,0.2882142857142857,0.33639285714285716,4.546800000000004,13.219824091432269,15.7757620817844,13.516339314152257
73,MedChemRules_12550,-8.07,-9.4367657,-9.753,COc1cc(CCc2n[nH]c(=O)s2)ccc1OCc1n[nH]c(-c2ccccc2)n1,29,0.32540571379310346,0.27827586206896554,0.3363103448275862,2.989300000000001,9.186378337230522,10.742218091697648,8.88851635394238
74,MedChemRules_16153,-8.07,-10.284365,-7.907,COc1[nH]c2c(CCc3nsc(=O)s3)csc2c1OCc1cccc(-c2ccccc2)c1,32,0.32138640625,0.2521875,0.24709375,6.147400000000005,19.127753633792672,24.37630731102852,24.878816238775787
75,MedChemRules_16511,-8.06,-9.8903198,-8.997,COc1cc(Sc2nsc(=O)s2)ccc1OCc1cccc(-c2ccccc2)c1,29,0.3410455103448276,0.27793103448275863,0.31024137931034484,5.970600000000005,17.506754432753542,21.482307692307707,19.24501500500168
76,MedChemRules_17505,-8.06,-10.434836,-8.741,COc1cc(CCc2ccnn2O)ccc1OCc1cnc2sc(-c3ccccc3)cn12,32,0.326088625,0.251875,0.27315625,4.869400000000004,14.932750260761178,19.33260545905709,17.82642718224461
77,MedChemRules_23729,-8.06,-10.213605,-8.794,COc1cc(CCn2nnc(=O)s2)ccc1OCc1cccc(S2=c3[nH]cnc3=NC2)c1,32,0.31917515625,0.251875,0.2748125,2.42279,7.590785036233534,9.619017369727047,8.816156470320673
78,MedChemRules_16653,-8.05,-9.9798336,-9.031,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2ccc[nH]2)c1,29,0.3441321931034482,0.2775862068965517,0.3114137931034483,4.932700000000004,14.333735985337485,17.769975155279518,15.839696600597952
79,MedChemRules_16547,-8.05,-9.9677858,-9.042,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2cnon2)c1,29,0.3437167517241379,0.2775862068965517,0.3117931034482759,3.987600000000003,11.601413023943602,14.365267080745353,12.789250165892511
80,MedChemRules_27415,-8.04,-10.168594,-9.638,CNc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1cccc(-c2ccccc2)c1,30,0.3389531333333334,0.26799999999999996,0.32126666666666664,5.540190000000004,16.345003055486345,20.672350746268677,17.244832952894807
81,MedChemRules_10846,-8.04,-9.3216133,-9.712,COc1cc(CCc2n[nH]c(=O)[nH]2)ccc1OCc1cccc(-c2ncno2)c1,29,0.32143494137931033,0.2772413793103448,0.3348965517241379,2.5208000000000004,7.842333472468764,9.092437810945276,7.527100494233939
82,MedChemRules_22461,-8.03,-10.266391,-9.347,COc1cc(CCn2nnc(=O)[nH]2)ccc1OCn1cc(-c2ccccc2)ccc1=O,31,0.3311739032258065,0.25903225806451613,0.30151612903225805,2.0828999999999995,6.289444849704242,8.041083437110833,6.908088156627794
83,MedChemRules_2149,-8.03,-10.031405,-10.205,COc1cc(CCc2[nH]nnc2SC)ccc1OCc1cccc(-c2ccccc2)c1,31,0.32359370967741935,0.25903225806451613,0.3291935483870968,5.566400000000005,17.201817691539734,21.489215442092174,16.909201371876545
84,MedChemRules_22856,-8.03,-10.516895,-9.847,COc1cc(CCn2nnc(=O)o2)ccc1OCc1cccc(-c2cc3sccc3[nH]2)c1,32,0.32865296875,0.2509375,0.30771875,4.2714000000000025,12.996687710583787,17.021768368617696,13.880857113841788
85,MedChemRules_20362,-8.02,-10.496099,-9.118,COc1cc(CCc2nnno2)ccc1OCc1cccc(-c2nc3ncsc3[nH]2)c1,31,0.3385838387096774,0.2587096774193548,0.2941290322580645,3.837200000000003,11.333086702021399,14.832069825436422,13.045974994516351
86,MedChemRules_15171,-8.02,-10.120142,-9.805,COc1cn(CCc2nc(=O)s[nH]2)cc1OCc1cccc(-c2ccccc2)c1,29,0.34897041379310345,0.276551724137931,0.3381034482758621,4.130200000000003,11.835387290020247,14.934638403990038,12.215787863335041
87,MedChemRules_15667,-8.01,-10.224424,-10.279,CSc1cc(CCc2nsc(=O)o2)ccc1OCc1cccc(-c2ccccc2)c1,30,0.3408141333333334,0.267,0.34263333333333335,5.849400000000005,17.163020625905197,21.90786516853934,17.071894153127747
88,MedChemRules_15204,-8.01,-10.458488,-8.983,COc1cc(CCc2nc(=O)s[nH]2)ccc1OCc1cccc(N2Cc3cnoc3C2)c1,32,0.32682775,0.2503125,0.28071875,3.7124000000000024,11.358888588866774,14.831061173533094,13.22462429032618
89,MedChemRules_11969,-8.01,-10.263732,-9.16,COc1cc(CCc2n[nH]c(=O)s2)ccc1OCc1cccc(S2=CNc3ncoc32)c1,32,0.320741625,0.2503125,0.28625,4.064300000000003,12.671570146219729,16.23690387016231,14.198427947598264
90,MedChemRules_2486,-8.01,-8.3798828,-9.821,COc1cc(CCc2n[nH][nH]c2=O)ccc1OCc1nccc(-c2ccccc2)n1,30,0.2793294266666667,0.267,0.32736666666666664,2.9278000000000013,10.48153083954826,10.965543071161052,8.943488443132068
91,MedChemRules_27051,-8.01,-10.320357,-9.118,COc1cc(CCc2n[nH]c(=S)[nH]2)ccc1OCc1cccc(-c2coc3ccsc23)c1,32,0.32251115625,0.2503125,0.2849375,6.314790000000004,19.58006685233855,25.22762546816481,22.16201798640054
92,MedChemRules_26891,-8.01,-10.519966,-10.391,COc1cc(CCc2n[nH]c(=S)o2)ccc1OCc1cccc(-c2cc3occn3n2)c1,32,0.3287489375,0.2503125,0.32471875,5.0126900000000045,15.247775515624303,20.025727840199767,15.437020498508339
93,MedChemRules_17643,-8.01,-10.06286,-9.579,COc1cc(CCc2ccnn2O)ccc1OCc1coc2cc(-c3ccccc3)nn12,32,0.314464375,0.2503125,0.29934375,4.400900000000003,13.994908008260085,17.581622971285903,14.701826913038948
94,MedChemRules_21753,-8.01,-9.9498549,-10.45,COc1cc(CCc2nnns2)ccc1OCc1nocc1-c1ccccc1,28,0.3553519607142857,0.2860714285714286,0.37321428571428567,3.9609000000000023,11.146413803481703,13.845842696629221,10.61293779904307
95,MedChemRules_16479,-8.0,-9.9670515,-8.299,COc1cc(CCc2nsc(=O)s2)ccc1OCc1cccc(-c2conn2)c1,29,0.34369143103448274,0.27586206896551724,0.28617241379310343,3.987600000000003,11.60226773183625,14.455050000000012,13.934257139414399
96,MedChemRules_21153,-8.0,-9.7234516,-9.037,COc1cc(CCc2nnns2)ccc1OCc1c[nH]c2cc(-c3ccccc3)sc12,31,0.3136597290322581,0.25806451612903225,0.2915161290322581,5.515700000000003,17.584979802851088,21.373337500000012,18.920736970233495
97,MedChemRules_1469,-7.99,-9.7943411,-9.907,COc1cc(CCc2no[nH]c2=O)ccc1OCc1cnc2oc(-c3ccccc3)cn12,32,0.306073159375,0.2496875,0.30959375,3.6434000000000015,11.903689978695969,14.591839799749692,11.76832542646614
98,MedChemRules_1622,-7.98,-10.452575,-10.623,COc1cc(CCc2no[nH]c2=O)ccc1OCc1cccc(-c2cnn3ccsc23)c1,32,0.32664296875,0.249375,0.33196875,4.111900000000003,12.588362197831644,16.488822055137856,12.386406853054702
99,MedChemRules_11070,-7.98,-9.9921618,-9.28,COc1cc(CCc2n[nH]c(=O)o2)ccc1OCc1csc2cc(-c3ccccc3)[nH]c12,32,0.31225505625,0.249375,0.29,4.945500000000004,15.83801415225283,19.831578947368435,17.05344827586208
100,MedChemRules_23771,-7.98,-10.361747,-9.966,COc1cc(CCn2nnc(=O)s2)ccc1OCC1C=C(c2ccccc2)CCN1,30,0.34539156666666665,0.266,0.3322,2.7754000000000003,8.035517562820248,10.433834586466165,8.354605659241422
101,MedChemRules_27575,-7.97,-10.526172,-8.827,COc1c(OCc2cccc(-c3ccccc3)c2)nc2sc(CCc3n[nH]c(=S)[nH]3)cn12,32,0.328942875,0.2490625,0.27584375,5.216290000000003,15.85773821670405,20.943698870765385,18.910307012575068
102,MedChemRules_2676,-7.97,-10.021202,-8.687,COc1cc(CCc2ns[nH]c2=O)ccc1OCc1cccc([N+]2[C-]Oc3[nH]cnc32)c1,32,0.3131625625,0.2490625,0.27146875,3.419290000000002,10.918578430012692,13.728642409033885,12.595519742143441
103,MedChemRules_23674,-7.97,-10.180119,-8.908,COc1cc(CCn2nnc(=O)s2)ccc1OCc1csc2cc(-c3ccccc3)sc12,32,0.31812871875,0.2490625,0.278375,5.473300000000004,17.20467118311683,21.975608531994997,19.661607543780885
